antiguedad_meses,gasto_mensual,visitas_ultimo_mes,dias_desde_ultima_visita,tickets_soporte,plan,metodo_pago,descuento_activo,cancelo
10,17.37,5,2,1,basico,transferencia,0,0
29,28.59,8,22,1,estandar,efectivo,1,1
44,11.88,9,12,1,basico,tarjeta,0,0
23,33.19,10,19,1,estandar,efectivo,0,0
16,35.79,8,1,2,estandar,tarjeta,1,0
23,10.08,14,5,0,basico,efectivo,0,0
8,24.02,9,5,0,estandar,tarjeta,0,1
13,14.77,0,5,0,basico,transferencia,0,1
3,8.35,5,42,0,basico,tarjeta,1,1
8,48.4,4,20,0,premium,efectivo,1,0
17,25.41,5,29,3,estandar,efectivo,0,1
15,46.49,6,27,0,premium,tarjeta,0,0
1,9.7,3,13,0,basico,tarjeta,0,0
11,8.85,8,3,1,basico,tarjeta,1,0
15,17.06,9,8,1,estandar,tarjeta,1,0
15,30.94,5,20,0,estandar,transferencia,0,0
4,48.77,2,77,1,premium,transferencia,1,1
21,14.69,13,69,0,basico,tarjeta,1,0
40,46.39,6,16,0,premium,tarjeta,0,0
23,35.78,12,55,0,premium,efectivo,0,1
13,22.0,2,52,1,estandar,tarjeta,0,1
35,10.98,11,6,0,basico,transferencia,1,0
8,20.67,4,90,0,estandar,tarjeta,0,1
19,5.23,2,12,0,basico,tarjeta,0,0
12,21.09,2,24,1,estandar,tarjeta,0,0
35,25.2,9,53,1,estandar,tarjeta,1,1
6,45.2,5,27,0,premium,transferencia,0,0
6,28.63,7,14,1,estandar,tarjeta,0,0
30,33.25,13,45,0,estandar,transferencia,0,1
18,27.74,6,90,1,estandar,transferencia,0,1
31,24.3,12,7,1,estandar,tarjeta,0,0
6,52.2,4,32,2,premium,tarjeta,0,1
8,5.67,3,24,1,basico,transferencia,0,1
16,36.68,11,28,0,premium,transferencia,0,1
4,41.45,16,44,0,premium,tarjeta,0,1
15,48.25,16,81,0,premium,tarjeta,0,1
9,25.67,8,6,0,estandar,transferencia,1,0
12,40.49,3,68,0,premium,tarjeta,1,1
21,9.09,6,6,0,basico,transferencia,0,0
22,20.03,10,33,0,estandar,tarjeta,0,0
39,7.03,11,0,2,basico,transferencia,1,0
27,18.2,12,75,0,basico,tarjeta,0,1
2,11.43,10,8,0,basico,transferencia,0,0
6,19.08,9,14,0,basico,tarjeta,1,0
7,8.44,3,53,1,basico,tarjeta,0,1
25,46.96,11,13,1,premium,tarjeta,1,0
35,12.91,9,1,0,basico,transferencia,1,0
5,28.52,5,8,0,estandar,tarjeta,0,0
25,13.02,0,47,1,basico,tarjeta,0,1
13,28.94,7,22,2,estandar,transferencia,1,1
12,27.22,7,27,3,estandar,tarjeta,0,0
8,7.63,5,12,0,basico,tarjeta,1,0
11,27.93,4,45,0,estandar,transferencia,0,1
16,44.59,9,17,1,premium,transferencia,0,0
9,41.89,10,20,0,premium,efectivo,0,1
18,14.78,5,11,0,basico,tarjeta,1,0
12,28.69,4,20,0,estandar,tarjeta,1,1
11,23.07,8,90,0,estandar,transferencia,0,1
20,10.6,5,6,2,basico,tarjeta,1,0
17,39.45,14,5,0,premium,transferencia,0,0
1,5.0,4,49,2,basico,tarjeta,0,1
18,44.03,5,4,1,premium,efectivo,0,0
16,15.17,5,31,2,basico,transferencia,1,1
28,9.71,4,2,1,basico,tarjeta,0,0
16,50.71,13,6,0,premium,tarjeta,0,0
10,44.18,7,13,0,premium,tarjeta,1,0
8,44.2,7,3,1,premium,tarjeta,0,0
3,43.84,10,55,0,premium,transferencia,0,0
13,15.93,7,3,0,basico,tarjeta,0,0
7,8.16,7,11,0,basico,tarjeta,0,0
31,11.48,3,18,1,basico,tarjeta,0,0
14,22.81,6,6,2,estandar,transferencia,0,0
5,9.75,3,4,0,basico,tarjeta,1,0
2,45.14,7,26,1,premium,tarjeta,0,0
3,11.55,10,13,1,basico,efectivo,0,1
17,16.21,11,38,0,basico,tarjeta,0,0
33,11.96,7,0,1,basico,tarjeta,1,0
20,14.22,10,16,0,basico,efectivo,0,0
12,12.69,3,32,0,basico,tarjeta,0,1
45,30.62,22,17,0,estandar,efectivo,0,0
23,10.79,4,3,1,basico,transferencia,0,0
16,23.8,16,8,0,estandar,transferencia,1,0
10,47.98,0,15,0,premium,tarjeta,0,0
34,23.74,16,27,0,estandar,tarjeta,1,0
11,26.99,9,22,0,estandar,tarjeta,0,0
7,21.35,2,5,3,basico,tarjeta,0,1
13,8.08,16,26,0,basico,tarjeta,1,0
15,18.13,2,11,1,basico,tarjeta,0,0
24,43.03,12,23,1,premium,transferencia,0,0
7,30.35,2,2,1,estandar,tarjeta,0,0
8,14.74,5,28,0,basico,transferencia,0,0
8,27.4,9,22,0,estandar,efectivo,0,1
12,44.4,12,40,1,premium,transferencia,0,0
5,24.0,7,0,0,estandar,transferencia,0,0
30,22.11,6,1,0,estandar,transferencia,0,0
3,45.03,0,3,1,premium,tarjeta,0,0
35,24.26,11,33,0,estandar,tarjeta,0,0
23,25.76,7,12,0,estandar,efectivo,0,0
6,6.36,15,3,0,basico,transferencia,1,0
11,12.09,3,20,1,basico,transferencia,1,0
7,50.05,6,42,0,premium,efectivo,0,1
23,28.78,12,37,1,estandar,tarjeta,0,0
32,12.09,9,12,0,basico,tarjeta,0,0
60,35.25,8,33,1,estandar,transferencia,0,0
19,9.69,11,26,0,basico,tarjeta,0,0
3,44.65,6,41,0,premium,tarjeta,0,1
6,6.2,5,12,0,basico,transferencia,0,1
18,43.39,3,33,1,premium,transferencia,0,0
12,32.15,0,6,0,estandar,tarjeta,0,0
22,10.54,5,28,1,basico,transferencia,0,1
17,5.89,6,26,0,basico,tarjeta,0,0
7,48.49,5,32,0,premium,efectivo,1,1
10,13.56,3,17,1,basico,tarjeta,0,1
23,15.32,5,5,0,basico,efectivo,0,0
17,23.81,7,1,1,estandar,tarjeta,0,0
22,7.97,12,35,0,basico,tarjeta,0,1
4,11.27,2,2,1,basico,tarjeta,0,0
7,14.22,11,29,1,basico,tarjeta,0,0
29,44.71,14,5,0,premium,tarjeta,1,0
4,13.55,4,23,0,basico,transferencia,0,0
22,9.85,10,20,0,basico,transferencia,0,0
4,13.7,3,4,1,basico,tarjeta,0,0
14,11.99,8,62,0,basico,transferencia,0,1
9,9.18,3,8,1,basico,efectivo,0,0
6,12.56,4,34,0,basico,transferencia,0,0
15,10.45,14,52,0,basico,tarjeta,0,0
28,14.47,6,11,0,basico,tarjeta,0,0
8,48.49,1,3,0,premium,efectivo,0,0
2,14.01,7,23,0,basico,tarjeta,0,0
12,5.46,7,3,2,basico,tarjeta,0,0
6,41.14,0,9,1,premium,transferencia,1,1
23,42.45,6,3,1,premium,tarjeta,1,0
9,21.81,4,30,0,estandar,transferencia,0,1
8,9.83,6,18,0,basico,tarjeta,0,0
10,15.7,7,13,0,basico,transferencia,1,0
28,14.79,5,1,0,basico,efectivo,0,1
18,10.3,4,24,0,basico,efectivo,0,0
6,14.37,2,27,2,basico,efectivo,0,1
4,26.32,4,44,2,estandar,efectivo,0,1
34,11.87,10,13,0,basico,tarjeta,0,0
8,29.59,6,27,1,estandar,efectivo,0,0
28,9.35,6,30,0,basico,efectivo,0,0
12,12.21,9,10,1,basico,tarjeta,1,0
7,20.8,4,1,0,estandar,tarjeta,0,0
7,40.99,13,22,0,premium,tarjeta,0,0
12,6.56,2,22,0,basico,tarjeta,0,0
2,21.06,3,3,0,estandar,transferencia,0,0
7,12.33,6,62,0,basico,tarjeta,0,1
42,10.79,11,1,0,basico,tarjeta,0,0
51,23.92,12,42,0,estandar,tarjeta,0,0
8,10.8,14,22,2,basico,tarjeta,1,0
21,19.09,3,10,1,basico,efectivo,0,1
18,20.45,6,12,0,estandar,tarjeta,0,0
5,7.02,9,19,0,basico,tarjeta,0,0
21,8.62,3,1,0,basico,tarjeta,0,0
10,11.71,8,18,0,basico,efectivo,0,1
14,47.06,2,13,0,premium,efectivo,0,0
24,27.47,18,1,0,estandar,tarjeta,0,0
10,15.78,2,38,0,basico,tarjeta,1,0
10,11.57,9,7,0,basico,tarjeta,0,1
20,23.41,8,1,2,estandar,tarjeta,1,1
29,18.53,14,5,0,basico,transferencia,1,0
19,13.86,6,20,2,estandar,tarjeta,1,1
11,25.25,8,35,0,estandar,tarjeta,0,0
27,13.72,4,12,1,basico,tarjeta,1,0
17,19.49,4,9,0,basico,tarjeta,0,1
33,5.36,10,25,0,basico,tarjeta,1,0
39,10.32,6,12,1,basico,tarjeta,0,0
19,6.57,9,26,1,basico,tarjeta,0,0
32,37.81,9,8,0,premium,tarjeta,0,0
32,11.18,12,13,0,basico,tarjeta,0,0
13,28.33,5,5,1,estandar,efectivo,0,0
32,29.82,8,17,0,estandar,tarjeta,0,0
14,9.87,7,6,0,basico,tarjeta,0,0
22,14.67,3,10,0,basico,tarjeta,0,1
13,11.21,23,40,0,basico,transferencia,1,1
4,27.23,4,52,0,estandar,efectivo,0,1
46,16.62,1,4,1,basico,transferencia,0,0
22,24.22,6,18,1,estandar,transferencia,1,1
23,49.31,3,47,0,premium,transferencia,1,0
15,20.15,4,16,0,estandar,tarjeta,0,0
32,47.63,7,14,1,premium,efectivo,0,0
12,29.13,4,21,0,estandar,transferencia,0,0
13,48.72,13,15,0,premium,tarjeta,0,0
6,40.26,8,25,0,premium,tarjeta,0,0
17,24.18,10,26,1,estandar,tarjeta,0,1
31,46.21,16,28,0,premium,tarjeta,0,0
13,46.77,5,61,1,premium,transferencia,0,1
5,25.46,5,4,0,estandar,tarjeta,0,0
27,30.72,5,14,0,estandar,transferencia,1,0
20,19.82,8,3,1,estandar,efectivo,0,0
43,44.04,8,31,0,premium,tarjeta,0,0
7,5.25,5,2,0,basico,tarjeta,0,0
22,47.48,13,54,0,premium,transferencia,0,1
5,27.22,9,39,4,estandar,transferencia,1,1
14,58.39,0,18,1,premium,tarjeta,0,0
16,16.11,12,39,0,basico,tarjeta,0,0
3,26.33,8,53,1,estandar,transferencia,0,1
30,26.02,11,22,0,estandar,efectivo,0,0
24,43.73,18,6,0,premium,tarjeta,0,0
20,45.52,13,18,0,premium,tarjeta,1,0
5,26.1,3,21,2,estandar,efectivo,0,1
8,17.14,4,10,0,estandar,tarjeta,1,0
26,12.79,3,44,2,basico,tarjeta,0,1
14,45.4,2,4,2,premium,tarjeta,1,0
12,19.02,9,31,1,basico,tarjeta,0,0
32,24.47,5,10,5,estandar,tarjeta,0,0
15,21.94,4,8,1,estandar,transferencia,0,0
5,13.07,4,10,0,basico,transferencia,0,0
26,12.3,9,15,1,basico,tarjeta,0,1
5,11.48,4,69,0,basico,tarjeta,0,1
14,39.88,2,8,1,premium,tarjeta,0,0
17,24.38,12,22,0,estandar,transferencia,0,0
22,9.68,4,50,0,basico,transferencia,0,1
4,24.13,1,22,2,estandar,transferencia,0,1
1,14.93,8,18,0,basico,transferencia,0,0
1,42.3,6,8,1,premium,efectivo,0,1
34,11.12,8,57,0,basico,transferencia,0,1
3,14.16,5,2,2,basico,tarjeta,0,0
40,10.92,4,6,0,basico,efectivo,0,0
28,35.44,9,31,1,estandar,efectivo,0,1
6,26.0,9,19,0,estandar,tarjeta,0,0
2,20.03,1,5,2,estandar,tarjeta,0,0
14,21.64,8,13,1,estandar,transferencia,0,0
9,8.24,10,12,1,basico,tarjeta,0,0
32,8.7,12,18,0,basico,transferencia,0,0
17,14.15,5,1,3,basico,tarjeta,0,0
14,40.57,5,4,1,premium,tarjeta,1,0
12,10.68,10,13,0,basico,tarjeta,0,0
22,49.57,3,3,0,premium,efectivo,0,0
13,9.92,2,90,1,basico,tarjeta,1,1
45,14.69,5,82,1,basico,transferencia,1,1
3,5.27,5,35,0,basico,tarjeta,0,1
11,10.52,5,29,0,basico,tarjeta,1,0
20,21.46,5,8,0,estandar,tarjeta,0,0
18,26.2,10,1,0,estandar,tarjeta,1,0
45,7.86,3,14,0,basico,transferencia,0,0
8,33.28,7,18,0,estandar,transferencia,1,1
1,18.44,4,1,1,estandar,tarjeta,0,0
27,49.54,9,25,0,premium,tarjeta,0,0
16,48.51,9,8,0,premium,transferencia,0,0
27,26.24,4,64,2,estandar,transferencia,0,1
18,45.22,0,33,0,premium,tarjeta,0,0
1,32.42,0,73,3,estandar,transferencia,0,1
19,34.88,8,9,1,estandar,tarjeta,0,0
8,24.17,4,55,2,estandar,tarjeta,0,1
11,12.63,1,21,2,basico,transferencia,1,1
13,22.79,10,3,0,estandar,transferencia,0,0
5,40.32,14,90,1,premium,transferencia,1,1
7,13.85,6,25,0,basico,tarjeta,0,0
23,46.0,7,4,0,premium,tarjeta,0,0
23,38.56,8,21,1,premium,transferencia,0,0
3,13.82,0,24,0,basico,tarjeta,0,1
16,26.13,14,13,1,estandar,tarjeta,1,0
25,42.6,12,2,0,premium,transferencia,1,0
15,42.33,10,12,0,premium,tarjeta,0,0
17,13.7,5,38,0,basico,tarjeta,0,1
3,18.44,4,32,2,basico,tarjeta,0,1
31,26.59,11,32,0,estandar,efectivo,0,0
5,15.12,8,40,2,basico,tarjeta,0,1
10,8.67,5,13,1,basico,tarjeta,1,0
25,10.34,3,30,0,basico,tarjeta,0,0
39,14.43,10,4,0,basico,tarjeta,0,0
11,19.57,3,13,0,estandar,tarjeta,0,0
53,25.83,7,12,0,estandar,transferencia,0,0
15,26.97,5,3,0,estandar,tarjeta,1,0
14,24.85,13,9,0,estandar,tarjeta,0,0
6,13.28,7,25,0,basico,tarjeta,0,1
11,12.23,0,56,0,basico,tarjeta,0,1
16,9.51,9,1,1,basico,tarjeta,0,0
20,7.29,10,65,0,basico,transferencia,0,1
20,11.64,5,1,1,basico,transferencia,0,0
10,17.22,1,30,1,basico,transferencia,0,0
34,16.1,9,17,1,basico,tarjeta,0,0
15,10.62,7,69,4,basico,efectivo,0,1
14,23.54,11,18,0,estandar,transferencia,0,0
6,23.24,0,29,1,estandar,tarjeta,0,1
22,43.24,6,11,1,premium,tarjeta,0,0
13,26.15,10,8,1,estandar,transferencia,0,0
11,29.23,13,7,1,estandar,tarjeta,0,0
4,21.05,5,4,1,basico,tarjeta,0,0
4,21.68,13,75,2,estandar,transferencia,0,1
18,14.6,9,24,1,basico,tarjeta,0,1
37,14.17,11,15,1,basico,efectivo,0,0
12,10.68,3,82,0,basico,tarjeta,0,1
12,7.9,11,39,0,basico,tarjeta,0,0
22,13.1,10,7,0,basico,tarjeta,0,0
30,33.48,5,6,0,estandar,tarjeta,0,0
9,46.08,9,45,0,premium,efectivo,0,0
6,21.85,4,4,0,estandar,transferencia,1,0
13,24.37,8,22,1,estandar,efectivo,0,1
20,20.44,7,9,0,estandar,tarjeta,0,0
1,12.07,9,44,0,basico,tarjeta,0,1
10,27.73,13,20,0,estandar,tarjeta,0,0
12,22.23,10,12,0,estandar,tarjeta,0,0
11,5.0,3,2,2,basico,efectivo,1,0
4,13.11,3,3,5,basico,tarjeta,0,1
10,42.99,3,16,0,premium,tarjeta,0,0
12,22.0,2,23,1,estandar,tarjeta,0,0
7,21.96,3,22,0,estandar,transferencia,0,0
17,26.6,9,51,0,estandar,tarjeta,0,1
24,10.37,4,14,0,basico,transferencia,0,0
25,28.72,10,28,1,estandar,transferencia,0,1
8,15.81,5,17,1,basico,transferencia,0,0
19,10.92,10,46,0,basico,tarjeta,1,0
18,22.92,9,4,0,estandar,tarjeta,0,0
43,12.51,11,16,0,basico,tarjeta,0,0
19,24.42,9,40,0,estandar,efectivo,0,1
20,5.0,4,35,0,basico,efectivo,0,1
28,32.66,12,7,0,estandar,tarjeta,1,0
5,27.86,11,8,0,estandar,tarjeta,0,0
14,23.15,5,22,1,estandar,tarjeta,0,0
39,17.33,8,16,1,estandar,transferencia,0,0
39,44.28,14,6,0,premium,tarjeta,0,0
10,22.65,2,90,1,estandar,tarjeta,1,1
38,24.76,4,1,0,estandar,transferencia,0,0
11,16.34,5,0,0,estandar,tarjeta,0,0
17,10.11,2,29,0,basico,tarjeta,0,1
3,10.35,3,34,1,basico,tarjeta,0,1
33,11.23,7,24,1,basico,tarjeta,0,0
11,11.06,12,1,0,basico,transferencia,0,0
4,12.21,8,17,0,basico,tarjeta,0,0
12,18.08,5,68,0,basico,tarjeta,1,1
1,22.94,5,54,2,estandar,tarjeta,1,1
21,8.36,14,9,0,basico,tarjeta,1,1
29,38.09,6,2,1,premium,transferencia,0,0
6,9.96,6,2,0,basico,transferencia,1,0
6,19.39,9,43,3,estandar,tarjeta,1,1
20,15.84,3,8,1,basico,tarjeta,0,0
22,24.62,9,27,0,estandar,tarjeta,0,0
8,15.76,3,28,0,basico,tarjeta,0,1
7,30.86,9,17,1,estandar,tarjeta,0,0
26,8.54,5,34,0,basico,efectivo,0,0
4,43.61,11,3,2,premium,tarjeta,0,0
10,17.33,4,19,0,basico,tarjeta,1,0
6,25.76,10,20,0,estandar,tarjeta,0,1
20,14.09,5,9,0,basico,transferencia,0,1
7,29.13,1,9,3,estandar,tarjeta,0,0
28,28.59,6,2,2,estandar,efectivo,1,1
9,13.64,6,0,0,basico,tarjeta,0,0
18,17.59,17,55,0,basico,transferencia,0,1
7,11.73,9,10,1,basico,transferencia,0,0
15,14.08,7,12,0,basico,tarjeta,0,0
8,44.29,4,39,1,premium,tarjeta,0,1
5,16.08,7,2,2,basico,tarjeta,0,0
22,9.2,9,4,2,basico,transferencia,0,1
7,38.27,4,26,1,premium,efectivo,0,1
7,14.62,8,17,0,basico,tarjeta,0,0
14,7.92,9,11,0,basico,tarjeta,0,0
16,20.52,13,13,0,estandar,tarjeta,1,0
5,50.06,13,37,1,premium,tarjeta,0,0
19,28.87,7,31,0,estandar,transferencia,0,0
7,23.63,5,16,3,estandar,tarjeta,0,0
4,32.82,7,17,2,premium,tarjeta,0,0
11,14.13,12,5,0,basico,efectivo,0,0
10,47.65,10,17,3,premium,transferencia,0,1
18,47.07,6,17,0,premium,transferencia,0,0
44,46.88,5,20,1,premium,tarjeta,0,0
14,11.27,9,10,1,basico,efectivo,1,1
20,10.36,13,9,1,basico,tarjeta,0,0
3,20.58,5,19,0,estandar,tarjeta,0,0
29,22.21,8,12,0,estandar,tarjeta,1,0
12,26.29,7,40,4,estandar,efectivo,1,1
4,46.35,13,79,0,premium,tarjeta,0,1
28,28.16,9,0,1,estandar,transferencia,0,0
12,6.37,6,13,0,basico,transferencia,0,0
25,5.36,13,24,2,basico,transferencia,0,0
47,10.48,11,3,1,basico,transferencia,0,0
3,7.92,11,13,0,basico,efectivo,0,0
7,12.74,12,9,0,basico,tarjeta,0,1
22,39.76,3,20,1,premium,tarjeta,0,0
13,29.72,3,4,1,estandar,transferencia,0,0
1,21.71,2,9,0,estandar,tarjeta,0,0
10,18.37,4,26,1,basico,tarjeta,0,0
11,27.1,6,41,0,estandar,transferencia,1,1
12,40.78,9,14,1,premium,tarjeta,0,0
7,53.38,11,0,0,premium,transferencia,1,0
34,26.06,5,2,1,estandar,tarjeta,0,0
3,45.66,3,3,1,premium,efectivo,1,1
17,24.74,5,7,1,estandar,tarjeta,0,0
8,26.87,10,1,0,estandar,transferencia,1,0
8,47.1,9,48,2,premium,efectivo,1,1
31,8.54,6,11,1,basico,tarjeta,1,0
11,11.15,13,23,1,basico,tarjeta,0,0
17,12.46,5,17,0,basico,tarjeta,0,0
23,27.33,8,49,1,estandar,tarjeta,1,1
13,27.4,4,21,2,estandar,tarjeta,0,0
31,25.66,7,23,0,estandar,tarjeta,1,0
4,9.8,5,16,0,basico,efectivo,0,1
18,9.59,3,48,0,basico,tarjeta,0,0
44,40.23,6,10,0,premium,tarjeta,0,0
17,14.37,3,44,0,basico,tarjeta,0,1
2,42.54,6,5,0,premium,tarjeta,0,0
18,11.23,10,89,0,basico,tarjeta,0,1
35,25.95,5,25,0,estandar,efectivo,0,0
10,25.02,3,13,1,estandar,transferencia,0,0
10,44.98,3,57,0,premium,tarjeta,1,1
22,8.38,8,3,2,basico,transferencia,0,0
19,46.08,6,2,0,premium,tarjeta,0,0
14,23.75,5,35,0,estandar,tarjeta,1,0
7,24.65,7,3,0,estandar,transferencia,0,0
9,29.63,2,5,0,estandar,tarjeta,0,1
6,14.02,7,64,0,basico,tarjeta,1,1
2,22.72,5,5,1,estandar,efectivo,1,1
29,11.4,4,0,1,basico,tarjeta,1,0
22,18.4,6,17,0,basico,tarjeta,0,0
21,23.77,8,53,0,estandar,tarjeta,1,1
21,25.16,13,18,0,estandar,transferencia,0,0
11,14.66,6,13,0,basico,transferencia,1,0
10,12.86,6,37,1,basico,efectivo,0,1
4,10.51,9,48,0,basico,tarjeta,0,1
24,9.03,6,14,0,basico,transferencia,1,0
60,24.96,14,4,1,estandar,tarjeta,0,0
18,14.63,17,31,0,basico,tarjeta,0,0
26,50.28,4,16,1,premium,tarjeta,0,0
26,6.14,4,8,0,basico,transferencia,0,0
36,19.05,3,18,0,basico,tarjeta,0,0
6,43.85,0,18,1,premium,transferencia,1,1
3,15.7,5,29,1,basico,tarjeta,1,1
15,9.05,7,26,0,basico,tarjeta,0,0
12,38.56,2,24,1,premium,efectivo,1,1
58,39.75,9,2,0,premium,transferencia,0,0
6,23.68,6,20,1,estandar,tarjeta,1,0
44,14.1,20,45,0,basico,transferencia,0,0
12,25.12,10,3,0,estandar,tarjeta,0,0
5,44.0,4,47,1,premium,transferencia,0,1
39,49.47,7,31,0,premium,tarjeta,0,0
7,12.01,6,31,0,basico,tarjeta,0,0
26,13.12,8,15,1,basico,tarjeta,0,0
16,24.44,9,1,0,basico,tarjeta,0,0
44,11.97,4,27,0,basico,tarjeta,0,1
30,22.22,7,11,0,estandar,tarjeta,0,0
12,13.92,10,19,1,basico,efectivo,0,1
39,14.94,5,26,2,basico,tarjeta,0,0
19,13.2,10,14,1,basico,tarjeta,1,0
14,25.63,1,17,1,estandar,tarjeta,0,0
15,17.93,8,13,0,basico,transferencia,1,1
27,17.43,16,10,0,basico,tarjeta,1,0
11,11.53,6,9,0,basico,tarjeta,0,0
9,42.43,7,4,0,premium,transferencia,0,0
7,13.72,0,42,0,basico,tarjeta,0,1
18,22.4,1,6,1,estandar,efectivo,0,0
8,15.54,9,43,0,basico,tarjeta,0,1
27,13.7,7,20,2,basico,transferencia,0,0
11,22.68,4,44,0,basico,tarjeta,0,1
20,17.89,0,42,1,basico,transferencia,1,1
31,7.69,6,3,0,basico,transferencia,1,0
37,22.92,4,16,0,estandar,tarjeta,1,0
16,17.34,4,30,0,estandar,tarjeta,0,0
2,5.0,8,40,1,basico,tarjeta,0,0
2,12.46,1,16,1,basico,tarjeta,1,1
27,20.23,5,4,3,estandar,efectivo,0,1
6,18.56,6,6,2,basico,tarjeta,0,0
11,16.63,3,23,1,basico,transferencia,1,1
29,10.91,8,11,0,basico,efectivo,0,0
9,10.69,11,11,0,basico,transferencia,0,0
4,30.94,10,0,1,estandar,transferencia,1,0
11,51.86,2,54,1,premium,tarjeta,0,0
23,41.27,10,43,1,premium,tarjeta,0,0
9,40.76,8,19,0,premium,tarjeta,0,0
21,10.8,4,25,1,basico,tarjeta,0,0
5,13.72,9,33,0,basico,tarjeta,1,1
7,9.95,3,8,1,basico,tarjeta,0,0
11,13.81,6,18,0,basico,tarjeta,0,0
32,19.8,8,25,0,basico,tarjeta,0,0
10,6.38,6,1,1,basico,tarjeta,0,0
9,23.22,6,65,1,estandar,tarjeta,0,1
9,6.45,8,5,0,basico,tarjeta,0,0
21,8.65,7,10,1,basico,tarjeta,0,0
25,23.82,3,12,2,estandar,transferencia,0,0
31,9.09,6,3,1,basico,transferencia,1,0
48,47.08,15,9,0,premium,tarjeta,0,0
18,12.6,3,14,0,basico,tarjeta,0,1
8,26.2,4,3,0,estandar,tarjeta,0,0
12,10.77,7,28,1,basico,tarjeta,1,0
6,24.14,18,10,0,estandar,tarjeta,0,0
15,10.6,3,46,0,basico,efectivo,0,1
7,11.01,8,0,0,basico,tarjeta,0,0
31,26.68,9,42,1,estandar,tarjeta,1,0
17,5.0,8,3,1,basico,transferencia,0,0
38,13.15,8,8,0,basico,tarjeta,0,0
24,41.53,8,32,0,premium,tarjeta,0,0
23,10.64,7,2,1,basico,tarjeta,0,0
4,18.75,3,81,0,estandar,efectivo,0,1
21,23.57,5,6,1,estandar,tarjeta,1,0
48,13.11,2,5,2,basico,transferencia,0,0
10,26.83,6,2,1,estandar,transferencia,0,0
28,7.25,8,26,0,basico,tarjeta,1,0
3,26.64,4,29,0,estandar,transferencia,0,1
6,16.56,1,13,0,basico,tarjeta,0,1
13,10.03,9,27,0,basico,tarjeta,0,0
9,12.0,7,20,1,basico,tarjeta,1,0
7,36.73,7,0,0,premium,efectivo,0,0
9,21.41,10,0,0,estandar,tarjeta,0,0
20,46.08,13,7,1,premium,tarjeta,0,0
28,28.82,10,20,0,estandar,efectivo,0,1
21,22.6,12,21,1,estandar,tarjeta,0,0
22,35.68,6,19,0,estandar,efectivo,0,1
14,46.26,12,1,1,premium,transferencia,1,0
6,19.91,11,32,3,estandar,tarjeta,0,1
13,17.15,22,10,0,basico,transferencia,0,0
16,19.99,6,22,1,estandar,transferencia,0,0
29,26.31,14,10,0,estandar,tarjeta,0,0
42,8.28,7,20,0,basico,efectivo,0,1
18,6.57,9,2,0,basico,efectivo,0,0
27,15.85,11,31,1,basico,efectivo,1,1
1,43.96,8,9,0,premium,transferencia,0,0
11,18.9,7,15,1,basico,tarjeta,0,1
14,40.93,1,7,1,premium,tarjeta,0,0
20,5.76,5,4,0,basico,tarjeta,0,0
42,23.08,4,4,0,estandar,tarjeta,0,0
18,23.56,4,5,1,basico,transferencia,0,0
3,48.34,9,19,0,premium,transferencia,0,0
22,27.22,7,26,0,estandar,tarjeta,0,1
10,14.35,9,14,0,basico,tarjeta,1,0
20,10.06,2,30,1,basico,transferencia,0,0
23,22.92,0,20,1,basico,tarjeta,1,0
3,13.83,6,21,0,basico,efectivo,0,1
13,26.46,13,21,1,estandar,transferencia,0,0
13,48.94,6,35,1,premium,tarjeta,0,0
17,19.91,4,6,1,estandar,tarjeta,1,0
8,21.48,11,90,0,estandar,transferencia,0,1
6,11.02,3,20,0,basico,tarjeta,1,0
42,48.97,11,32,0,premium,transferencia,0,0
16,39.81,7,50,2,premium,tarjeta,1,1
7,11.73,2,25,1,basico,tarjeta,1,0
9,44.16,15,48,0,premium,tarjeta,1,1
43,5.7,12,11,0,basico,transferencia,0,0
33,42.96,9,18,1,premium,efectivo,0,0
8,47.17,5,3,0,premium,efectivo,0,0
6,19.07,5,2,3,estandar,tarjeta,0,0
6,17.65,13,4,0,basico,transferencia,0,0
30,26.87,6,23,0,estandar,tarjeta,1,0
10,13.38,10,8,2,basico,tarjeta,0,0
4,25.03,2,13,2,estandar,efectivo,0,1
9,7.63,3,3,1,basico,tarjeta,0,0
17,22.4,7,73,1,estandar,efectivo,0,1
13,46.45,1,63,2,premium,tarjeta,1,1
33,9.39,7,9,1,basico,tarjeta,0,0
17,12.75,12,17,0,basico,tarjeta,0,0
19,21.4,0,30,3,estandar,efectivo,0,1
26,13.81,11,4,0,basico,tarjeta,1,0
25,14.1,8,1,0,basico,transferencia,0,0
9,5.49,5,9,0,basico,tarjeta,0,0
6,12.27,6,19,1,basico,transferencia,0,1
17,18.91,2,90,0,estandar,tarjeta,0,1
15,17.56,3,25,0,estandar,tarjeta,0,0
18,9.62,11,9,1,basico,transferencia,0,0
19,36.19,9,50,1,estandar,transferencia,0,1
40,15.1,9,9,0,basico,tarjeta,1,0
11,17.57,6,8,5,basico,tarjeta,0,1
19,27.43,8,11,1,estandar,tarjeta,0,0
6,12.82,8,1,0,basico,efectivo,0,0
7,28.58,4,2,0,estandar,transferencia,1,0
14,42.44,8,89,2,premium,transferencia,0,1
6,26.88,9,15,0,estandar,transferencia,0,0
22,29.71,7,28,0,estandar,transferencia,1,1
20,14.8,10,9,1,basico,tarjeta,0,0
